Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz Database Time Zone,Type,Source
2081,Rafha Domestic Airport,Rafha,Saudi Arabia,RAH,OERF,29.626399993896484,43.4906005859375,1474.0,3,U,Asia/Riyadh,airport,OurAirports
2082,King Khaled International Airport,Riyadh,Saudi Arabia,RUH,OERK,24.957599639892578,46.69879913330078,2049.0,3,U,Asia/Riyadh,airport,OurAirports
2083,Ras Mishab Airport,Rash Mishab,Saudi Arabia,\N,OERM,28.079599380493164,48.611000061035156,13.0,3,U,Asia/Riyadh,airport,OurAirports
2084,Arar Domestic Airport,Arar,Saudi Arabia,RAE,OERR,30.906600952148438,41.13819885253906,1813.0,3,U,Asia/Riyadh,airport,OurAirports
2085,Ras Tanura Airport,Ras Tanura,Saudi Arabia,\N,OERT,26.723100662231445,50.030799865722656,6.0,3,U,Asia/Riyadh,airport,OurAirports
2086,Sharurah Airport,Sharurah,Saudi Arabia,SHW,OESH,17.466899871826172,47.12139892578125,2363.0,3,U,Asia/Riyadh,airport,OurAirports
2088,Sulayel Airport,Sulayel,Saudi Arabia,SLF,OESL,20.46470069885254,45.619598388671875,2021.0,3,U,Asia/Riyadh,airport,OurAirports
2089,Tabuk Airport,Tabuk,Saudi Arabia,TUU,OETB,28.3654,36.6189,2551.0,3,U,Asia/Riyadh,airport,OurAirports
2090,Ta’if Regional Airport,Taif,Saudi Arabia,TIF,OETF,21.483001,40.543442,4848.0,3,U,Asia/Riyadh,airport,OurAirports
2091,Thumamah Airport,Thumamah,Saudi Arabia,\N,OETH,25.21299934387207,46.64099884033203,1870.0,3,U,Asia/Riyadh,airport,OurAirports
2092,Ras Tanajib Airport,Ras Tanajib,Saudi Arabia,\N,OETN,27.867799758911133,48.769100189208984,30.0,3,U,Asia/Riyadh,airport,OurAirports
2093,Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,OETR,31.692188,38.731544,2803.0,3,U,Asia/Riyadh,airport,OurAirports
2095,Al Wajh Domestic Airport,Wejh,Saudi Arabia,EJH,OEWJ,26.19860076904297,36.47639846801758,66.0,3,U,Asia/Riyadh,airport,OurAirports
2096,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,YNB,OEYN,24.144199,38.0634,26.0,3,U,Asia/Riyadh,airport,OurAirports
2097,Abadan Airport,Abadan,Iran,ABD,OIAA,30.371099472,48.2282981873,10.0,3.5,E,Asia/Tehran,airport,OurAirports
2098,Dezful Airport,Dezful,Iran,DEF,OIAD,32.434399,48.397598,474.0,3.5,E,Asia/Tehran,airport,OurAirports
2099,Aghajari Airport,Aghajari,Iran,AKW,OIAG,30.7444,49.6772,88.0,3.5,E,Asia/Tehran,airport,OurAirports
2100,Gachsaran Airport,Gachsaran,Iran,GCH,OIAH,30.337600708,50.827999115,2414.0,3.5,E,Asia/Tehran,airport,OurAirports
2101,Shahid Asyaee Airport,Masjed Soleiman,Iran,\N,OIAI,32.00239944458008,49.27040100097656,1206.0,3.5,E,Asia/Tehran,airport,OurAirports
2102,Omidiyeh Airport,Omidyeh,Iran,OMI,OIAJ,30.8351993560791,49.5349006652832,85.0,3.5,E,Asia/Tehran,airport,OurAirports
2103,Mahshahr Airport,Bandar Mahshahr,Iran,MRX,OIAM,30.55620002746582,49.15190124511719,8.0,3.5,E,Asia/Tehran,airport,OurAirports
2104,Ahwaz Airport,Ahwaz,Iran,AWZ,OIAW,31.337400436399996,48.7620010376,66.0,3.5,E,Asia/Tehran,airport,OurAirports
2105,Abu Musa Island Airport,Abumusa I.,Iran,AEU,OIBA,25.8757,55.033001,23.0,3.5,E,Asia/Tehran,airport,OurAirports
2106,Bushehr Airport,Bushehr,Iran,BUZ,OIBB,28.9447994232,50.8345985413,68.0,3.5,E,Asia/Tehran,airport,OurAirports
2107,Bastak Airport,Bastak,Iran,\N,OIBH,27.21269989013672,54.318599700927734,1350.0,3.5,E,Asia/Tehran,airport,OurAirports
2108,Asaloyeh Airport,Golbandi,Iran,\N,OIBI,27.4814,52.615501,15.0,3.5,E,Asia/Tehran,airport,OurAirports
2109,Kish International Airport,Kish Island,Iran,KIH,OIBK,26.5261993408,53.980201721200004,101.0,3.5,E,Asia/Tehran,airport,OurAirports
2110,Bandar Lengeh Airport,Bandar Lengeh,Iran,BDH,OIBL,26.531999588,54.824798584,67.0,3.5,E,Asia/Tehran,airport,OurAirports
2111,Khark Island Airport,Khark Island,Iran,KHK,OIBQ,29.260299682617188,50.32389831542969,17.0,3.5,E,Asia/Tehran,airport,OurAirports
2112,Sirri Island Airport,Siri Island,Iran,SXI,OIBS,25.908899307250977,54.539398193359375,43.0,3.5,E,Asia/Tehran,airport,OurAirports
2113,Lavan Island Airport,Lavan Island,Iran,LVP,OIBV,26.810300827026367,53.356300354003906,76.0,3.5,E,Asia/Tehran,airport,OurAirports
2114,Shahid Ashrafi Esfahani Airport,Bakhtaran,Iran,KSH,OICC,34.3459014893,47.1581001282,4307.0,3.5,E,Asia/Tehran,airport,OurAirports
2117,Sanandaj Airport,Sanandaj,Iran,SDG,OICS,35.24589920043945,47.00920104980469,4522.0,3.5,E,Asia/Tehran,airport,OurAirports
2118,Hesa Airport,Daran,Iran,IFH,OIFE,32.92890167236328,51.561100006103516,5256.0,3.5,E,Asia/Tehran,airport,OurAirports
2119,Shahid Vatan Pour Air Base,Esfahan,Iran,\N,OIFH,32.56700134277344,51.69160079956055,5310.0,3.5,E,Asia/Tehran,airport,OurAirports
2120,Kashan Airport,Kashan,Iran,KKS,OIFK,33.895302,51.577,3465.0,3.5,E,Asia/Tehran,airport,OurAirports
2121,Esfahan Shahid Beheshti International Airport,Esfahan,Iran,IFN,OIFM,32.75080108642578,51.86130142211914,5059.0,3.5,E,Asia/Tehran,airport,OurAirports
2122,Badr Air Base,Sepah,Iran,\N,OIFP,32.62110137939453,51.696998596191406,5242.0,3.5,E,Asia/Tehran,airport,OurAirports
2123,Sardar-e-Jangal Airport,Rasht,Iran,RAS,OIGG,37.323333,49.617778,,3.5,E,Asia/Tehran,airport,OurAirports
2125,Arak Airport,Arak,Iran,AJK,OIHR,34.138099670410156,49.8473014831543,5440.0,3.5,E,Asia/Tehran,airport,OurAirports
2126,Ghazvin Azadi Airport,Abe-ali,Iran,\N,OIIA,35.95209884643555,50.450801849365234,3769.0,3.5,E,Asia/Tehran,airport,OurAirports
2127,Kushke Nosrat Airport,Kushke Nosrat,Iran,\N,OIIC,34.98400115966797,50.80619812011719,3008.0,3.5,E,Asia/Tehran,airport,OurAirports
2128,Doshan Tappeh Air Base,Teheran,Iran,\N,OIID,35.702999114990234,51.475101470947266,4046.0,3.5,E,Asia/Tehran,airport,OurAirports
2130,Ghale Morghi Airport,Teheran,Iran,\N,OIIG,35.644798278808594,51.380699157714844,3627.0,3.5,E,Asia/Tehran,airport,OurAirports
2131,Mehrabad International Airport,Teheran,Iran,THR,OIII,35.68920135498047,51.31340026855469,3962.0,3.5,E,Asia/Tehran,airport,OurAirports
2132,Qazvin Airport,Ghazvin,Iran,GZW,OIIK,36.240101,50.0471,4184.0,3.5,E,Asia/Tehran,airport,OurAirports
2133,Naja Airport,Khoram Dareh,Iran,\N,OIIM,35.77629852294922,50.88100051879883,4040.0,3.5,E,Asia/Tehran,airport,OurAirports
2134,Bandar Abbas International Airport,Bandar Abbas,Iran,BND,OIKB,27.218299865722656,56.37779998779297,22.0,3.5,E,Asia/Tehran,airport,OurAirports
2135,Jiroft Airport,Jiroft,Iran,JYR,OIKJ,28.726900100699996,57.67029953,2663.0,3.5,E,Asia/Tehran,airport,OurAirports
2136,Kerman Airport,Kerman,Iran,KER,OIKK,30.274400711099997,56.9510993958,5741.0,3.5,E,Asia/Tehran,airport,OurAirports
2138,Havadarya Airport,Bandar Abbas,Iran,HDR,OIKP,27.158300399780273,56.17250061035156,19.0,3.5,E,Asia/Tehran,airport,OurAirports
2139,Dayrestan Airport,Gheshm I.,Iran,\N,OIKQ,26.754600524902344,55.902400970458984,45.0,3.5,E,Asia/Tehran,airport,OurAirports
2141,Sirjan Airport,Sirjan,Iran,SYJ,OIKY,29.550899505615234,55.672698974609375,5846.0,3.5,E,Asia/Tehran,airport,OurAirports
2142,Birjand Airport,Birjand,Iran,XBJ,OIMB,32.898101806640625,59.2661018371582,4952.0,3.5,E,Asia/Tehran,airport,OurAirports
2143,Sarakhs Airport,Sarakhs,Iran,CKT,OIMC,36.50120162963867,61.06489944458008,945.0,3.5,E,Asia/Tehran,airport,OurAirports
2144,Shahroud Airport,Emam Shahr,Iran,RUD,OIMJ,36.4253005981,55.104198455799995,4215.0,3.5,E,Asia/Tehran,airport,OurAirports
2147,Tabas Airport,Tabas,Iran,TCX,OIMT,33.6678009033,56.8927001953,2312.0,3.5,E,Asia/Tehran,airport,OurAirports
2148,Kalaleh Airport,Kalaleh,Iran,KLM,OINE,37.3833007812,55.4519996643,425.0,3.5,E,Asia/Tehran,airport,OurAirports
2151,Ramsar Airport,Ramsar,Iran,RZR,OINR,36.9099006652832,50.67959976196289,,3.5,E,Asia/Tehran,airport,OurAirports
2153,Fasa Airport,Fasa,Iran,FAZ,OISF,28.891799926757812,53.72330093383789,4261.0,3.5,E,Asia/Tehran,airport,OurAirports
2154,Jahrom Airport,Jahrom,Iran,JAR,OISJ,28.586700439499996,53.5791015625,3358.0,3.5,E,Asia/Tehran,airport,OurAirports
2156,Lamerd Airport,Lamerd,Iran,LFM,OISR,27.3726997375,53.18880081179999,1337.0,3.5,E,Asia/Tehran,airport,OurAirports
2157,Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,SYZ,OISS,29.539199829101562,52.58980178833008,4920.0,3.5,E,Asia/Tehran,airport,OurAirports
2158,Khoy Airport,Khoy,Iran,KHY,OITK,38.4275016784668,44.97359848022461,3981.0,3.5,E,Asia/Tehran,airport,OurAirports
2162,Tabriz International Airport,Tabriz,Iran,TBZ,OITT,38.1338996887207,46.23500061035156,4459.0,3.5,E,Asia/Tehran,airport,OurAirports
2163,Zanjan Airport,Zanjan,Iran,JWN,OITZ,36.7737007141,48.3594017029,5382.0,3.5,E,Asia/Tehran,airport,OurAirports
2164,Shahid Sadooghi Airport,Yazd,Iran,AZD,OIYY,31.9048995972,54.2765007019,4054.0,3.5,E,Asia/Tehran,airport,OurAirports
2165,Zabol Airport,Zabol,Iran,ACZ,OIZB,31.09830093383789,61.54389953613281,1628.0,3.5,E,Asia/Tehran,airport,OurAirports
2166,Konarak Airport,Chah Bahar,Iran,ZBR,OIZC,25.443300247199996,60.3820991516,43.0,3.5,E,Asia/Tehran,airport,OurAirports
2167,Zahedan International Airport,Zahedan,Iran,ZAH,OIZH,29.47570037841797,60.90620040893555,4564.0,3.5,E,Asia/Tehran,airport,OurAirports
2168,Iran Shahr Airport,Iran Shahr,Iran,IHR,OIZI,27.2360992432,60.7200012207,2040.0,3.5,E,Asia/Tehran,airport,OurAirports
2169,Saravan Airport,Saravan,Iran,\N,OIZS,27.419300079345703,62.315799713134766,3930.0,3.5,E,Asia/Tehran,airport,OurAirports
2170,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.7226009369,35.9931983948,2395.0,2,E,Asia/Amman,airport,OurAirports
2171,Amman-Marka International Airport,Amman,Jordan,ADJ,OJAM,31.972700119018555,35.991600036621094,2555.0,2,E,Asia/Amman,airport,OurAirports
2172,Aqaba King Hussein International Airport,Aqaba,Jordan,AQJ,OJAQ,29.611600875854492,35.01810073852539,175.0,2,E,Asia/Amman,airport,OurAirports
2173,Prince Hassan Air Base,Hotel Four,Jordan,\N,OJHF,32.160702,37.149399,2220.0,2,E,Asia/Amman,airport,OurAirports
2174,Jerusalem Airport,Jerusalem,West Bank,\N,OJJR,31.864700317383,35.219200134277,2485.0,2,U,Asia/Jerusalem,airport,OurAirports
2175,King Hussein Air College,Mafraq,Jordan,OMF,OJMF,32.3564,36.259201,2240.0,2,E,Asia/Amman,airport,OurAirports
2176,Kuwait International Airport,Kuwait,Kuwait,KWI,OKBK,29.226600646972656,47.96889877319336,206.0,3,U,Asia/Kuwait,airport,OurAirports
2177,Beirut Rafic Hariri International Airport,Beirut,Lebanon,BEY,OLBA,33.820899963378906,35.488399505615234,87.0,2,E,Asia/Beirut,airport,OurAirports
2178,Rene Mouawad Air Base,Kleiat,Lebanon,KYE,OLKA,34.589298248291016,36.01129913330078,75.0,2,E,Asia/Beirut,airport,OurAirports
2179,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4,U,Asia/Dubai,airport,OurAirports
2180,Bateen Airport,Abu Dhabi,United Arab Emirates,AZI,OMAD,24.428300857543945,54.458099365234375,16.0,4,U,Asia/Dubai,airport,OurAirports
2181,Al Hamra Aux Airport,Al Hamra,United Arab Emirates,\N,OMAH,24.073999404907227,52.463600158691406,50.0,4,U,Asia/Dubai,airport,OurAirports
2182,Jebel Dhana Airport,Jebel Dhana,United Arab Emirates,\N,OMAJ,24.187400817871094,52.61399841308594,43.0,4,U,Asia/Dubai,airport,OurAirports
2184,Al Dhafra Air Base,Abu Dhabi,United Arab Emirates,DHF,OMAM,24.248199462900004,54.547698974599996,77.0,4,U,Asia/Dubai,airport,OurAirports
2185,Arzanah Airport,Arzana,United Arab Emirates,\N,OMAR,24.780500411987305,52.559898376464844,15.0,4,U,Asia/Dubai,airport,OurAirports
2186,Das Island Airport,Das Island,United Arab Emirates,\N,OMAS,25.14620018005371,52.87369918823242,12.0,4,U,Asia/Dubai,airport,OurAirports
2187,Zirku Airport,Zirku,United Arab Emirates,\N,OMAZ,24.862491607666016,53.07714080810547,14.0,4,U,Asia/Dubai,airport,OurAirports
2188,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.2527999878,55.3643989563,62.0,4,U,Asia/Dubai,airport,OurAirports
2189,Fujairah International Airport,Fujeirah,United Arab Emirates,FJR,OMFJ,25.112199783325195,56.32400131225586,152.0,4,U,Asia/Dubai,airport,OurAirports
2190,Ras Al Khaimah International Airport,Ras Al Khaimah,United Arab Emirates,RKT,OMRK,25.613500595092773,55.93880081176758,102.0,4,U,Asia/Dubai,airport,OurAirports
2191,Sharjah International Airport,Sharjah,United Arab Emirates,SHJ,OMSJ,25.32859992980957,55.5172004699707,111.0,4,U,Asia/Dubai,airport,OurAirports
2192,Khasab Air Base,Khasab,Oman,KHS,OOKB,26.17099952697754,56.2406005859375,100.0,4,U,Asia/Muscat,airport,OurAirports
2193,Masirah Air Base,Masirah,Oman,MSH,OOMA,20.675399780273438,58.890499114990234,64.0,4,U,Asia/Muscat,airport,OurAirports
2194,Muscat International Airport,Muscat,Oman,MCT,OOMS,23.593299865722656,58.284400939941406,48.0,4,U,Asia/Muscat,airport,OurAirports
2195,Salalah Airport,Salalah,Oman,SLL,OOSA,17.038700103759766,54.09130096435547,73.0,4,U,Asia/Muscat,airport,OurAirports
2196,Thumrait Air Base,Thumrait,Oman,TTH,OOTH,17.666000366210938,54.024600982666016,1570.0,4,U,Asia/Muscat,airport,OurAirports
2197,Bhagatanwala Airport,Bhagtanwala,Pakistan,BHW,OPBG,32.056098938,72.94840240479999,600.0,5,N,Asia/Karachi,airport,OurAirports
2202,Faisalabad International Airport,Faisalabad,Pakistan,LYP,OPFA,31.364999771118164,72.99479675292969,591.0,5,N,Asia/Karachi,airport,OurAirports
2203,Gwadar International Airport,Gwadar,Pakistan,GWD,OPGD,25.233299255371094,62.329498291015625,36.0,5,N,Asia/Karachi,airport,OurAirports
2204,Gilgit Airport,Gilgit,Pakistan,GIL,OPGT,35.918800354003906,74.33360290527344,4796.0,5,N,Asia/Karachi,airport,OurAirports
2205,Shahbaz Air Base,Jacobsbad,Pakistan,JAG,OPJA,28.28420066833496,68.44969940185547,185.0,5,N,Asia/Karachi,airport,OurAirports
2206,Jinnah International Airport,Karachi,Pakistan,KHI,OPKC,24.9065,67.160797,100.0,5,N,Asia/Karachi,airport,OurAirports
2207,Alama Iqbal International Airport,Lahore,Pakistan,LHE,OPLA,31.5216007232666,74.40360260009766,712.0,5,N,Asia/Karachi,airport,OurAirports
2208,Walton Airport,Lahore,Pakistan,\N,OPLH,31.494800567626953,74.34619903564453,679.0,5,N,Asia/Karachi,airport,OurAirports
2209,Mangla Airport,Mangla,Pakistan,XJM,OPMA,33.05009841918945,73.63839721679688,902.0,5,N,Asia/Karachi,airport,OurAirports
2210,Muzaffarabad Airport,Muzaffarabad,Pakistan,MFG,OPMF,34.3390007019043,73.50859832763672,2691.0,5,N,Asia/Karachi,airport,OurAirports
2211,Mianwali Air Base,Mianwali,Pakistan,MWD,OPMI,32.5630989074707,71.5707015991211,690.0,5,N,Asia/Karachi,airport,OurAirports
2212,Moenjodaro Airport,Moenjodaro,Pakistan,MJD,OPMJ,27.3351993560791,68.14309692382812,154.0,5,N,Asia/Karachi,airport,OurAirports
2213,Masroor Air Base,Karachi,Pakistan,\N,OPMR,24.893600463867188,66.93879699707031,35.0,5,N,Asia/Karachi,airport,OurAirports
2214,Multan International Airport,Multan,Pakistan,MUX,OPMT,30.20319938659668,71.41909790039062,403.0,5,N,Asia/Karachi,airport,OurAirports
2215,Shaheed Benazirabad Airport,Nawabshah,Pakistan,WNS,OPNH,26.2194,68.390099,95.0,5,N,Asia/Karachi,airport,OurAirports
2216,Okara Cantonment Airstrip,Okara,Pakistan,\N,OPOK,30.740999221800003,73.3576965332,568.0,5,N,Asia/Karachi,airport,OurAirports
2217,Panjgur Airport,Panjgur,Pakistan,PJG,OPPG,26.954500198364258,64.13249969482422,3289.0,5,N,Asia/Karachi,airport,OurAirports
2218,Pasni Airport,Pasni,Pakistan,PSI,OPPI,25.29050064086914,63.34510040283203,33.0,5,N,Asia/Karachi,airport,OurAirports
2219,Peshawar International Airport,Peshawar,Pakistan,PEW,OPPS,33.993900299072266,71.51460266113281,1158.0,5,N,Asia/Karachi,airport,OurAirports
2220,Qasim Airport,Qasim,Pakistan,\N,OPQS,33.56019973754883,73.033203125,1581.0,5,N,Asia/Karachi,airport,OurAirports
2221,Quetta International Airport,Quetta,Pakistan,UET,OPQT,30.251399993896484,66.93779754638672,5267.0,5,N,Asia/Karachi,airport,OurAirports
2222,Shaikh Zaid Airport,Rahim Yar Khan,Pakistan,RYK,OPRK,28.383899688720703,70.27960205078125,271.0,5,N,Asia/Karachi,airport,OurAirports
2223,Benazir Bhutto International Airport,Islamabad,Pakistan,\N,OPRN,33.616699,73.099197,1668.0,5,N,Asia/Karachi,airport,OurAirports
2224,Risalpur Air Base,Risalpur,Pakistan,\N,OPRS,34.08110046386719,71.97260284423828,1050.0,5,N,Asia/Karachi,airport,OurAirports
2225,Rawalakot Airport,Rawala Kot,Pakistan,RAZ,OPRT,33.849700927734375,73.79810333251953,5479.0,5,N,Asia/Karachi,airport,OurAirports
2227,Sukkur Airport,Sukkur,Pakistan,SKZ,OPSK,27.722000122070312,68.79170227050781,196.0,5,N,Asia/Karachi,airport,OurAirports
2228,Saidu Sharif Airport,Saidu Sharif,Pakistan,SDT,OPSS,34.8135986328125,72.35279846191406,3183.0,5,N,Asia/Karachi,airport,OurAirports
2229,Sui Airport,Sui,Pakistan,SUL,OPSU,28.645099639892578,69.1769027709961,763.0,5,N,Asia/Karachi,airport,OurAirports
2230,Talhar Airport,Talhar,Pakistan,BDN,OPTH,24.84149932861328,68.8384017944336,28.0,5,N,Asia/Karachi,airport,OurAirports
2232,Wana Airport,Wana,Pakistan,WAF,OPWN,32.3046989440918,69.57039642333984,4550.0,5,N,Asia/Karachi,airport,OurAirports
2233,Zhob Airport,Zhob,Pakistan,PZH,OPZB,31.358400344848633,69.4636001586914,4728.0,5,N,Asia/Karachi,airport,OurAirports
2234,Basrah International Airport,Basrah,Iraq,BSR,ORMM,30.549100875854492,47.66210174560547,11.0,3,U,Asia/Baghdad,airport,OurAirports
2235,Aleppo International Airport,Aleppo,Syria,ALP,OSAP,36.18069839477539,37.22439956665039,1276.0,2,E,Asia/Damascus,airport,OurAirports
2236,Damascus International Airport,Damascus,Syria,DAM,OSDI,33.4114990234375,36.51559829711914,2020.0,2,E,Asia/Damascus,airport,OurAirports
2237,Deir ez-Zor Air Base,Deire Zor,Syria,DEZ,OSDZ,35.2854,40.175999,700.0,2,E,Asia/Damascus,airport,OurAirports
2239,Bassel Al-Assad International Airport,Latakia,Syria,LTK,OSLK,35.401100158691406,35.948699951171875,157.0,2,E,Asia/Damascus,airport,OurAirports
2240,Palmyra Airport,Palmyra,Syria,PMS,OSPR,34.5574,38.316898,1322.0,2,E,Asia/Damascus,airport,OurAirports
2241,Doha International Airport,Doha,Qatar,DIA,OTBD,25.261101,51.565102,35.0,3,U,Asia/Qatar,airport,OurAirports
2242,Canton Island Airport,Canton Island,Kiribati,CIS,PCIS,,,9.0,13,U,Pacific/Enderbury,airport,OurAirports
2243,Rota International Airport,Rota,Northern Mariana Islands,ROP,PGRO,14.174300193786621,145.2429962158203,607.0,10,U,Pacific/Saipan,airport,OurAirports
2244,Saipan International Airport,Saipan,Northern Mariana Islands,SPN,PGSN,15.119,145.729004,215.0,10,U,Pacific/Saipan,airport,OurAirports
2245,Andersen Air Force Base,Andersen,Guam,UAM,PGUA,13.584,144.929998,627.0,10,U,Pacific/Guam,airport,OurAirports
2246,Antonio B. Won Pat International Airport,Agana,Guam,GUM,PGUM,13.4834003448,144.796005249,298.0,10,U,Pacific/Guam,airport,OurAirports
2247,Tinian International Airport,West Tinian,Northern Mariana Islands,TIQ,PGWT,14.999199867248535,145.61900329589844,271.0,10,U,Pacific/Saipan,airport,OurAirports
2249,Marshall Islands International Airport,Majuro,Marshall Islands,MAJ,PKMJ,7.064760208129883,171.27200317382812,6.0,12,U,Pacific/Majuro,airport,OurAirports
2250,Dyess Army Air Field,Kwajalein,Marshall Islands,\N,PKRO,9.396889686580002,167.470993042,9.0,12,U,Pacific/Majuro,airport,OurAirports
2251,Bucholz Army Air Field,Kwajalein,Marshall Islands,KWA,PKWA,8.720120429992676,167.73199462890625,9.0,12,U,Pacific/Majuro,airport,OurAirports
2252,Cassidy International Airport,Kiritimati,Kiribati,CXI,PLCH,1.9861600399017334,,5.0,-12,U,\N,airport,OurAirports
2253,Henderson Field,Midway,Midway Islands,MDY,PMDY,28.20170021057129,,13.0,-11,U,Pacific/Midway,airport,OurAirports
2254,Chuuk International Airport,Chuuk,Micronesia,TKK,PTKK,7.461870193481445,151.84300231933594,11.0,10,U,Pacific/Truk,airport,OurAirports
2255,Pohnpei International Airport,Pohnpei,Micronesia,PNI,PTPN,6.985099792480469,158.20899963378906,10.0,11,U,Pacific/Ponape,airport,OurAirports
2256,Babelthuap Airport,Babelthuap,Palau,ROR,PTRO,7.36731,134.544236,176.0,9,U,Pacific/Palau,airport,OurAirports
2257,Kosrae International Airport,Kosrae,Micronesia,KSA,PTSA,5.35698,162.957993,11.0,11,U,Pacific/Kosrae,airport,OurAirports
2258,Yap International Airport,Yap,Micronesia,YAP,PTYA,9.49891,138.082993,91.0,10,U,Pacific/Truk,airport,OurAirports
2259,Kinmen Airport,Kinmen,Taiwan,KNH,RCBS,24.4279,118.359001,93.0,8,U,Asia/Taipei,airport,OurAirports
2260,Pingtung South Airport,Pingtung,Taiwan,\N,RCDC,22.672399520874023,120.46199798583984,78.0,8,U,Asia/Taipei,airport,OurAirports
2261,Longtan Air Base,Longtang,Taiwan,\N,RCDI,24.855100631713867,121.23799896240234,790.0,8,U,Asia/Taipei,airport,OurAirports
2262,Taitung Airport,Fengnin,Taiwan,TTT,RCFN,22.7549991607666,121.10199737548828,143.0,8,U,Asia/Taipei,airport,OurAirports
2263,Lyudao Airport,Green Island,Taiwan,GNI,RCGI,22.673900604248047,121.46600341796875,28.0,8,U,Asia/Taipei,airport,OurAirports
2264,Kaohsiung International Airport,Kaohsiung,Taiwan,KHH,RCKH,22.57710075378418,120.3499984741211,31.0,8,U,Asia/Taipei,airport,OurAirports
2265,Chiayi Airport,Chiayi,Taiwan,CYI,RCKU,23.46179962158203,120.39299774169922,85.0,8,U,Asia/Taipei,airport,OurAirports
2267,Lanyu Airport,Lanyu,Taiwan,KYD,RCLY,22.027000427246094,121.53500366210938,44.0,8,U,Asia/Taipei,airport,OurAirports
2268,Taichung Ching Chuang Kang Airport,Taichung,Taiwan,RMQ,RCMQ,24.264699935913086,120.62100219726562,663.0,8,N,Asia/Taipei,airport,OurAirports
2270,Tainan Airport,Tainan,Taiwan,TNN,RCNN,22.95039939880371,120.20600128173828,63.0,8,U,Asia/Taipei,airport,OurAirports
2271,Hsinchu Air Base,Hsinchu,Taiwan,HSZ,RCPO,24.8180007935,120.939002991,26.0,8,U,Asia/Taipei,airport,OurAirports
2272,Makung Airport,Makung,Taiwan,MZG,RCQC,23.568700790405273,119.62799835205078,103.0,8,U,Asia/Taipei,airport,OurAirports
2273,Chihhang Air Base,Taitung,Taiwan,\N,RCQS,22.793100357055664,121.18199920654297,121.0,8,U,Asia/Taipei,airport,OurAirports
2274,Pingtung North Airport,Pingtung,Taiwan,PIF,RCSQ,22.700199127197266,120.48200225830078,97.0,8,U,Asia/Taipei,airport,OurAirports
